,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,filter_age
36852,2671459,16.0,197.0,36,M,4.0,187230.34000000003,5.0,8.0,none
36853,5308699,10.0,120.0,30,F,3.0,78820.09,6.0,9.0,30
36854,6867928,13.0,157.0,32,M,2.0,61680.64,6.0,9.0,32
36855,2054441,5.0,70.0,41,U,2.0,26558.85,1.0,4.0,none
36856,2135699,6.0,75.0,55,M,2.0,26375.8,0.0,3.0,55
36857,698440,15.0,189.0,37,F,3.0,109050.82,2.0,5.0,none
36858,8232713,4.0,58.0,30,U,2.0,29610.289999999997,0.0,3.0,30
36859,8929415,4.0,59.0,48,U,2.0,46849.38,1.0,4.0,none
36860,3743045,7.0,86.0,57,M,2.0,76847.57,4.0,7.0,57
36861,6010269,8.0,102.0,34,U,3.0,123386.64,6.0,9.0,34
36862,9265890,15.0,180.0,49,F,2.0,30475.269999999997,2.0,5.0,49
36863,4420306,5.0,71.0,23,F,2.0,34248.07,6.0,9.0,none
36864,4211028,7.0,87.0,59,U,2.0,192790.06,4.0,7.0,59
36865,4961256,14.0,168.0,37,F,2.0,151281.82,6.0,9.0,none
36866,1001849,5.0,65.0,23,U,3.0,153683.91999999998,1.0,4.0,none
36867,4174312,12.0,150.0,35,F,2.0,30666.17,2.0,5.0,35
36868,9990356,34.0,413.0,54,F,2.0,235646.58,6.0,9.0,54
36869,4497001,8.0,100.0,48,U,2.0,57000.13,4.0,7.0,none
36870,3277018,15.0,180.0,33,F,2.0,61608.35,0.0,3.0,33
36871,1747286,8.0,107.0,49,F,2.0,60115.75,4.0,7.0,49
36872,1585978,6.0,74.0,28,U,2.0,50301.53999999999,6.0,9.0,28
36873,8892860,24.0,295.0,60,F,3.0,56845.25,4.0,7.0,60
36874,519927,23.0,285.0,64,U,2.0,245523.65999999997,6.0,9.0,none
36875,5337326,22.0,270.0,65,M,2.0,40025.39,1.0,4.0,none
36876,254266,21.0,252.0,46,M,3.0,130029.07,6.0,9.0,46
36877,7498356,20.0,251.0,46,M,2.0,93540.77,0.0,3.0,46
36878,3079521,24.0,290.0,59,M,2.0,984445.39,0.0,3.0,59
36879,2390274,18.0,223.0,37,U,2.0,39558.52,4.0,7.0,none
36880,1773965,17.0,206.0,50,M,3.0,527638.54,4.0,7.0,50
36881,7149752,16.0,194.0,53,F,2.0,35770.67,2.0,5.0,53
36882,8797924,8.0,106.0,57,F,2.0,52256.03999999999,2.0,5.0,57
36883,9402252,33.0,407.0,30,F,2.0,33912.39,3.0,7.0,30
36884,8692663,5.0,70.0,53,U,2.0,33683.31,1.0,4.0,53
36885,9384985,12.0,144.0,37,F,2.0,45540.89,5.0,8.0,none
36886,424206,4.0,58.0,43,U,2.0,37642.28,1.0,4.0,none
36887,7047486,6.0,82.0,29,U,2.0,87959.57,3.0,6.0,29
36888,4118789,8.0,96.0,71,U,2.0,213455.42,4.0,7.0,none
36889,4551995,5.0,70.0,59,F,2.0,44612.77,2.0,5.0,59
36890,3214839,8.0,97.0,62,U,2.0,334841.51,3.0,6.0,62
36891,5176605,5.0,60.0,26,U,2.0,30447.539999999997,1.0,4.0,26
36892,1252784,11.0,132.0,60,F,2.0,24055.859999999997,0.0,3.0,60
36893,6517968,14.0,171.0,38,M,2.0,91312.82,3.0,6.0,none
36894,6954996,8.0,103.0,45,U,2.0,39183.369999999995,1.0,4.0,45
36895,5580617,12.0,147.0,34,M,3.0,151965.02000000002,1.0,5.0,34
36896,5813552,12.0,146.0,28,F,2.0,25830.44,6.0,9.0,28
36897,9725005,15.0,183.0,39,M,3.0,327227.36,2.0,5.0,none
36898,2749187,12.0,147.0,42,F,2.0,23792.379999999997,0.0,3.0,none
36899,7587456,4.0,58.0,35,U,2.0,43335.759999999995,2.0,5.0,35
36900,7305408,12.0,153.0,34,M,3.0,118884.08,6.0,9.0,34
36901,1545297,15.0,189.0,51,M,2.0,80130.85,1.0,4.0,51
36902,9263439,17.0,210.0,63,F,2.0,170251.68,4.0,7.0,63
36903,9770830,4.0,49.0,23,U,2.0,24282.78,4.0,7.0,none
36904,4530868,13.0,157.0,46,M,2.0,31198.62,1.0,4.0,46
36905,2139373,15.0,188.0,72,F,2.0,33799.44,0.0,3.0,none
36906,8810127,7.0,91.0,60,U,2.0,283245.63,2.0,5.0,60
36907,2209554,8.0,104.0,68,F,2.0,29929.199999999997,1.0,4.0,none
36908,9164959,17.0,208.0,70,F,2.0,87372.0,3.0,6.0,none
36909,1616899,14.0,178.0,33,F,2.0,68620.11,2.0,5.0,33
36910,3735869,14.0,168.0,32,F,2.0,31526.6,6.0,9.0,32
36911,9633168,10.0,123.0,66,U,2.0,37443.84,2.0,5.0,none
36912,9179900,9.0,114.0,43,M,2.0,358225.35,6.0,9.0,none
36913,1227135,6.0,74.0,63,M,2.0,102811.72,6.0,9.0,63
36914,6210251,12.0,146.0,27,F,3.0,93836.87,4.0,7.0,27
36915,3515059,15.0,189.0,38,M,2.0,237613.85,0.0,3.0,none
36916,2468250,7.0,85.0,30,U,2.0,56092.17999999999,2.0,5.0,30
36917,8133621,10.0,122.0,57,F,2.0,39286.79,4.0,7.0,57
36918,417123,13.0,159.0,49,F,2.0,197804.38,1.0,5.0,49
36919,2542139,8.0,99.0,35,U,2.0,48354.75,0.0,3.0,35
36920,4539664,17.0,214.0,58,F,2.0,272996.6,2.0,5.0,58
36921,378319,14.0,178.0,49,M,2.0,96666.54,4.0,7.0,49
36922,583825,5.0,67.0,51,U,3.0,33428.14,5.0,8.0,51
36923,1442875,24.0,297.0,52,F,2.0,56930.04,1.0,5.0,52
36924,2166089,22.0,269.0,45,M,3.0,71654.31,5.0,8.0,45
36925,5941895,21.0,252.0,39,F,2.0,116765.52,2.0,5.0,none
36926,2471812,21.0,252.0,48,F,2.0,32579.24,1.0,4.0,none
36927,5580694,18.0,217.0,52,M,2.0,51187.92999999999,0.0,3.0,52
36928,7390059,16.0,197.0,36,M,3.0,763918.5900000001,6.0,9.0,none
36929,571600,15.0,190.0,26,F,2.0,79008.07,4.0,7.0,26
36930,7944759,5.0,70.0,26,M,3.0,94903.63,6.0,9.0,26
36931,9368220,13.0,166.0,44,M,2.0,55226.83,4.0,7.0,44
36932,292165,16.0,199.0,71,F,2.0,60941.71,1.0,4.0,none
36933,9046246,4.0,59.0,19,U,2.0,36646.44,2.0,5.0,none
36934,7440378,6.0,82.0,50,U,3.0,75806.7,6.0,9.0,50
36935,4327657,12.0,148.0,72,M,2.0,221633.38,4.0,7.0,none
36936,9082476,12.0,150.0,42,M,2.0,117855.61,0.0,3.0,none
36937,7598836,6.0,78.0,30,U,3.0,57384.27,6.0,9.0,30
36938,1488884,10.0,131.0,55,F,2.0,78304.09,6.0,9.0,55
36939,2291205,12.0,148.0,47,F,2.0,36417.77,5.0,8.0,none
36940,4799604,5.0,71.0,36,M,2.0,79199.18,5.0,8.0,none
36941,8042509,6.0,83.0,65,U,2.0,397625.76,3.0,6.0,none
36942,447329,5.0,68.0,23,M,2.0,53528.869999999995,4.0,7.0,none
36943,6740416,26.0,322.0,65,F,2.0,173353.5,4.0,7.0,none
36944,5841664,8.0,96.0,70,U,2.0,54711.34,6.0,9.0,none
36945,7733877,6.0,78.0,54,F,2.0,54233.259999999995,3.0,6.0,54
36946,4152089,4.0,56.0,79,F,2.0,189555.29,0.0,4.0,none
36947,7293345,9.0,119.0,28,F,2.0,70803.03,0.0,3.0,28
36948,6552010,7.0,96.0,44,U,2.0,55593.509999999995,3.0,6.0,44
36949,809658,5.0,66.0,32,U,2.0,31792.3,2.0,5.0,32
36950,7342600,11.0,136.0,40,M,2.0,83351.61,6.0,9.0,none
36951,4327419,6.0,81.0,28,U,2.0,33035.759999999995,1.0,4.0,28
36952,9308046,7.0,86.0,71,U,2.0,481859.35,2.0,5.0,none
36953,873869,10.0,121.0,27,U,3.0,178109.46000000002,5.0,8.0,27
36954,6285761,11.0,142.0,38,F,2.0,100672.6,2.0,5.0,none
36955,2847543,6.0,82.0,27,U,2.0,60982.02,1.0,4.0,27
36956,6649052,6.0,80.0,66,U,2.0,44566.06,6.0,9.0,none
36957,3563175,5.0,60.0,32,M,2.0,49669.22,6.0,9.0,32
36958,561636,14.0,174.0,57,F,2.0,28602.839999999997,3.0,6.0,57
36959,8945047,6.0,78.0,56,U,3.0,39853.56,3.0,6.0,56
36960,3361788,6.0,75.0,52,U,2.0,40894.399999999994,2.0,5.0,52
36961,4806523,4.0,58.0,55,U,2.0,68925.76999999999,4.0,7.0,55
36962,1943018,10.0,130.0,64,F,2.0,55377.58,6.0,9.0,none
36963,3182963,15.0,182.0,44,F,2.0,52814.32,0.0,3.0,44
36964,9763533,13.0,160.0,32,F,3.0,251167.02,0.0,3.0,32
36965,2354616,14.0,168.0,45,M,2.0,147352.09999999998,5.0,8.0,45
36966,751629,5.0,69.0,52,U,2.0,40685.17999999999,3.0,6.0,52
36967,1283432,12.0,154.0,44,F,2.0,24499.519999999997,0.0,3.0,44
36968,3983350,6.0,73.0,48,M,3.0,456942.78,6.0,9.0,none
36969,7398308,14.0,178.0,54,M,2.0,52860.36,6.0,9.0,54
36970,7183284,5.0,64.0,57,U,2.0,90098.77,4.0,7.0,57
36971,5052088,13.0,156.0,22,F,3.0,41843.71,2.0,5.0,none
36972,1938493,23.0,285.0,32,M,2.0,49890.07,6.0,9.0,32
36973,3291122,22.0,274.0,21,F,3.0,40627.53,6.0,9.0,none
36974,7495294,22.0,274.0,45,F,2.0,75532.33,3.0,6.0,45
36975,9512133,22.0,269.0,28,M,2.0,26828.53,1.0,5.0,28
36976,8627381,22.0,267.0,63,M,2.0,65958.28,4.0,7.0,63
36977,526415,21.0,255.0,55,M,2.0,29903.129999999997,0.0,3.0,55
36978,5433735,21.0,252.0,69,M,2.0,102321.71,6.0,9.0,none
36979,8747032,20.0,249.0,44,F,3.0,94585.74,2.0,5.0,44
36980,7559997,3.0,40.0,41,M,2.0,134297.08000000002,1.0,4.0,none
36981,7450269,14.0,168.0,43,F,2.0,509353.22,2.0,5.0,none
36982,7132575,14.0,175.0,76,F,2.0,229393.64,2.0,5.0,none
36983,1174625,4.0,58.0,52,U,2.0,125461.83,1.0,4.0,52
36984,8944185,10.0,123.0,28,M,2.0,135267.74,5.0,8.0,28
36985,7138054,6.0,72.0,56,U,2.0,58286.61,1.0,4.0,56
36986,3703729,15.0,182.0,59,F,2.0,47855.23,1.0,4.0,59
36987,5514367,16.0,193.0,52,M,2.0,103656.51,6.0,9.0,52
36988,5375087,15.0,191.0,65,M,3.0,70573.73,6.0,9.0,none
36989,6167777,9.0,110.0,61,M,2.0,57709.58,0.0,3.0,61
36990,5597312,5.0,62.0,74,U,2.0,155464.83000000002,3.0,6.0,none
36991,4784980,6.0,72.0,61,F,2.0,141251.45,3.0,6.0,61
36992,6647568,4.0,58.0,29,U,2.0,30577.23,1.0,4.0,29
36993,6217377,14.0,178.0,33,M,2.0,65798.56,3.0,6.0,33
36994,1522042,14.0,176.0,54,M,2.0,32953.17,3.0,6.0,54
36995,7720386,8.0,106.0,52,M,2.0,75831.75,2.0,5.0,52
36996,7601293,8.0,107.0,28,M,3.0,209029.86,6.0,9.0,28
36997,3575463,14.0,174.0,56,M,2.0,218524.33,3.0,6.0,56
36998,2191853,28.0,342.0,72,M,2.0,644158.81,4.0,7.0,none
36999,6941692,16.0,193.0,30,F,2.0,60497.509999999995,3.0,6.0,30
37000,2604064,5.0,64.0,27,U,2.0,45043.52,3.0,6.0,27
37001,3429875,15.0,191.0,87,M,2.0,96235.2,1.0,4.0,none
37002,4905102,19.0,238.0,48,M,2.0,26036.26,1.0,4.0,none
37003,8685434,9.0,109.0,32,M,2.0,111925.94,2.0,5.0,32
37004,1982824,13.0,161.0,32,F,4.0,313353.45,6.0,9.0,32
37005,3782928,9.0,109.0,32,M,3.0,278666.38,5.0,8.0,32
37006,9466623,16.0,192.0,58,M,2.0,29368.089999999997,0.0,3.0,58
37007,9147228,13.0,158.0,44,F,2.0,41440.59,0.0,3.0,44
37008,826542,14.0,178.0,68,M,2.0,87715.57,1.0,4.0,none
37009,6897014,6.0,82.0,61,U,2.0,58387.34,3.0,6.0,61
37010,400082,9.0,115.0,36,M,3.0,143458.32,6.0,9.0,none
37011,3371006,13.0,166.0,70,M,3.0,277469.34,3.0,8.0,none
37012,4766428,7.0,95.0,66,U,3.0,143890.5,5.0,8.0,none
37013,9707493,9.0,111.0,66,F,2.0,58597.33,3.0,6.0,none
37014,5001736,11.0,142.0,72,F,2.0,209686.26,3.0,6.0,none
37015,7541813,5.0,60.0,53,U,3.0,133354.44,2.0,5.0,53
37016,5283341,14.0,171.0,35,F,2.0,78507.79999999999,6.0,9.0,35
37017,5007479,6.0,79.0,29,U,2.0,51140.25,1.0,4.0,29
37018,3976933,11.0,139.0,30,M,3.0,134954.78999999998,6.0,9.0,30
37019,3812799,22.0,275.0,35,M,2.0,145457.84999999998,0.0,3.0,35
37020,6271257,22.0,269.0,54,M,3.0,4520925.83,6.0,9.0,54
37021,7623574,21.0,252.0,34,F,2.0,268052.61,5.0,8.0,34
37022,3793824,4.0,58.0,63,U,2.0,54476.06,6.0,9.0,63
37023,7057041,12.0,149.0,62,M,2.0,377253.83,2.0,5.0,62
37024,2612292,6.0,80.0,44,U,2.0,114423.14,1.0,4.0,44
37025,1190476,6.0,73.0,57,U,2.0,41766.58,1.0,4.0,57
37026,1533558,9.0,108.0,66,F,4.0,521610.79,4.0,7.0,none
37027,7935734,6.0,74.0,28,U,2.0,28140.78,1.0,4.0,28
37028,259424,17.0,205.0,45,M,2.0,79017.69,2.0,5.0,45
37029,700961,6.0,81.0,60,U,2.0,99393.46,1.0,4.0,60
37030,8073475,6.0,82.0,18,U,2.0,44912.22,6.0,9.0,none
37031,9426031,15.0,186.0,80,M,2.0,203587.23,2.0,5.0,none
37032,99149,12.0,150.0,35,F,2.0,87226.92,6.0,9.0,35
37033,4016160,12.0,151.0,35,M,2.0,51318.55,0.0,3.0,35
37034,3467126,5.0,67.0,24,M,2.0,27862.57,0.0,3.0,24
37035,6874702,8.0,97.0,59,U,2.0,300509.81,6.0,9.0,59
37036,260336,11.0,133.0,57,U,2.0,28307.159999999996,1.0,4.0,57
37037,3798528,5.0,71.0,58,U,2.0,63429.619999999995,1.0,4.0,58
37038,9107291,10.0,123.0,37,F,3.0,196388.74,5.0,8.0,none
37039,2579776,3.0,47.0,54,U,2.0,24844.87,1.0,4.0,54
37040,3695644,7.0,85.0,22,M,2.0,114479.43,6.0,9.0,none
37041,3336510,15.0,180.0,58,M,2.0,100911.07,6.0,9.0,58
37042,4026126,4.0,58.0,20,U,2.0,44197.36,6.0,9.0,none
37043,8690213,8.0,102.0,32,U,2.0,40295.95,2.0,5.0,32
37044,4633561,6.0,72.0,28,U,2.0,60804.05,6.0,9.0,28
37045,5444203,7.0,86.0,57,M,2.0,189497.09000000003,4.0,8.0,57
37046,5507530,5.0,69.0,27,U,3.0,58578.81,3.0,6.0,27
37047,9251017,16.0,194.0,36,M,2.0,61699.03,4.0,7.0,none
37048,6131423,8.0,105.0,72,F,2.0,107378.03,3.0,6.0,none
37049,1249423,12.0,153.0,59,F,2.0,64389.23,5.0,8.0,59
37050,8485558,12.0,154.0,47,M,2.0,35805.409999999996,2.0,5.0,none
37051,7612773,6.0,72.0,48,U,3.0,235592.09000000003,4.0,7.0,none
37052,4682715,4.0,59.0,37,F,2.0,35566.299999999996,2.0,5.0,none
37053,7830939,4.0,59.0,66,M,2.0,31900.49,3.0,6.0,none
37054,1008574,21.0,261.0,68,M,3.0,872905.9400000001,6.0,9.0,none
37055,2051216,21.0,261.0,58,M,3.0,169812.87,2.0,5.0,58
37056,2938798,20.0,251.0,34,M,2.0,41331.19,0.0,3.0,34
37057,4669997,20.0,249.0,68,F,2.0,68019.1,3.0,6.0,none
37058,4282147,20.0,243.0,47,M,3.0,1111647.22,1.0,4.0,none
37059,8494729,18.0,216.0,41,F,4.0,555315.4400000001,1.0,4.0,none
37060,7512804,16.0,201.0,43,F,2.0,23805.89,0.0,3.0,none
37061,567050,9.0,113.0,57,F,2.0,53481.41,2.0,5.0,57
37062,7973780,28.0,339.0,73,M,3.0,171452.11,6.0,9.0,none
37063,5002076,6.0,76.0,70,U,2.0,74096.19,3.0,6.0,none
37064,2193220,8.0,97.0,48,M,2.0,236867.21,4.0,8.0,none
37065,7293063,9.0,118.0,42,F,2.0,75902.91,0.0,3.0,none
37066,527708,15.0,189.0,62,M,2.0,111573.07,6.0,9.0,62
37067,7425904,7.0,95.0,32,U,2.0,39799.35,6.0,9.0,32
37068,904711,11.0,142.0,49,F,2.0,37357.94,4.0,7.0,49
37069,8552493,8.0,101.0,22,U,3.0,65104.97,4.0,7.0,none
37070,5827480,10.0,126.0,39,F,2.0,313739.29,1.0,4.0,none
37071,6800684,15.0,191.0,68,F,2.0,57032.58,2.0,5.0,none
37072,4323886,13.0,156.0,59,F,3.0,116522.88,6.0,9.0,59
37073,6397827,12.0,146.0,52,M,2.0,59771.78,6.0,9.0,52
37074,1868610,7.0,95.0,28,U,2.0,57418.65,6.0,9.0,28
37075,4928855,8.0,107.0,62,F,2.0,31147.76,1.0,4.0,62
37076,2411415,5.0,70.0,35,U,3.0,27176.76,2.0,5.0,35
37077,3486040,8.0,100.0,26,U,2.0,28159.109999999997,0.0,3.0,26
37078,3251101,6.0,73.0,26,U,2.0,35066.159999999996,5.0,8.0,26
37079,8646648,24.0,288.0,61,F,2.0,59151.42,4.0,7.0,61
37080,8471730,12.0,146.0,57,M,3.0,763924.18,5.0,8.0,57
37081,7170897,7.0,95.0,63,U,2.0,29592.72,6.0,9.0,63
37082,1335481,7.0,89.0,56,U,2.0,46408.03,1.0,4.0,56
37083,9051453,7.0,90.0,59,U,2.0,65899.54000000001,1.0,5.0,59
37084,3173168,4.0,54.0,23,M,2.0,44310.45,1.0,4.0,none
37085,8947692,8.0,106.0,30,F,2.0,27865.22,0.0,3.0,30
37086,1298248,12.0,145.0,26,U,2.0,41880.619999999995,1.0,4.0,26
37087,6682361,8.0,104.0,59,M,2.0,201069.40999999997,2.0,6.0,59
37088,4739368,13.0,158.0,62,M,2.0,88997.53,1.0,4.0,62
37089,8847444,11.0,137.0,28,M,2.0,35523.44,1.0,4.0,28
37090,3753816,7.0,86.0,31,U,2.0,59853.7,0.0,3.0,31
37091,5974323,7.0,85.0,20,U,2.0,29918.039999999997,2.0,5.0,none
37092,5889494,14.0,172.0,59,F,3.0,323597.45999999996,2.0,5.0,59
37093,933462,5.0,65.0,61,F,2.0,91477.64,6.0,9.0,61
37094,2645531,4.0,58.0,25,U,2.0,37301.58,6.0,9.0,25
37095,6958917,5.0,71.0,30,U,2.0,48231.89,1.0,4.0,30
37096,2838328,14.0,175.0,48,F,2.0,124297.01,3.0,6.0,none
37097,781384,8.0,105.0,50,M,2.0,35131.979999999996,4.0,7.0,50
37098,4303434,26.0,316.0,83,M,2.0,178880.59999999998,6.0,9.0,none
37099,3620520,18.0,220.0,65,M,2.0,185832.74,1.0,4.0,none
37100,5233429,9.0,110.0,58,F,2.0,526366.09,4.0,7.0,58
37101,4447050,14.0,176.0,64,F,2.0,78083.75,0.0,3.0,none
37102,8321659,11.0,142.0,22,M,2.0,41079.59,2.0,5.0,none
37103,530396,11.0,138.0,56,F,2.0,107818.86,3.0,6.0,56
37104,626263,4.0,58.0,44,U,2.0,47696.7,6.0,9.0,44
37105,3570669,5.0,64.0,23,U,2.0,25264.589999999997,3.0,6.0,none
37106,5246819,5.0,61.0,30,U,2.0,30772.15,0.0,3.0,30
37107,9848708,24.0,299.0,50,M,2.0,356956.07,6.0,9.0,50
37108,6650453,24.0,288.0,53,U,2.0,32877.86,1.0,4.0,53
37109,9532529,23.0,281.0,25,M,2.0,61120.24,0.0,3.0,25
37110,1263756,21.0,253.0,39,M,3.0,217693.01,2.0,5.0,none
37111,1384394,19.0,238.0,77,F,2.0,84554.48999999999,2.0,5.0,none
37112,2222297,18.0,227.0,51,F,2.0,112392.28,2.0,5.0,51
37113,5946529,17.0,215.0,40,M,3.0,30746.92,4.0,7.0,none
37114,7122703,5.0,64.0,23,U,3.0,32337.339999999997,1.0,4.0,none
37115,4238007,6.0,80.0,70,U,2.0,34592.909999999996,2.0,5.0,none
37116,7591493,5.0,70.0,36,U,2.0,31330.85,1.0,4.0,none
37117,2195412,5.0,70.0,31,U,2.0,64821.5,4.0,7.0,31
37118,1585178,6.0,80.0,29,U,3.0,117279.18,6.0,9.0,29
37119,2529383,5.0,64.0,22,U,2.0,75713.93,5.0,8.0,none
37120,6196918,5.0,67.0,36,U,2.0,40517.2,1.0,4.0,none
37121,3497494,9.0,119.0,67,M,3.0,454220.4,6.0,9.0,none
37122,8000863,9.0,117.0,50,F,2.0,28525.409999999996,0.0,3.0,50
37123,5013359,12.0,150.0,66,M,2.0,1559260.15,6.0,9.0,none
37124,9479474,8.0,107.0,36,F,2.0,57649.189999999995,6.0,9.0,none
37125,1636131,5.0,64.0,56,F,2.0,412553.76,1.0,4.0,56
37126,7270311,30.0,370.0,54,F,3.0,367014.36,0.0,3.0,54
37127,8806177,16.0,195.0,44,M,2.0,38745.899999999994,1.0,4.0,44
37128,2293046,13.0,160.0,38,M,2.0,24304.83,4.0,7.0,none
37129,5484704,6.0,82.0,25,U,2.0,25712.08,4.0,7.0,25
37130,7365874,27.0,333.0,68,M,2.0,56790.93,2.0,5.0,none
37131,4229918,5.0,61.0,65,F,2.0,100973.26,6.0,9.0,none
37132,2906777,15.0,183.0,71,F,2.0,298574.0,2.0,5.0,none
37133,1353909,6.0,82.0,32,U,3.0,46776.96,1.0,4.0,32
37134,9244940,4.0,59.0,19,U,2.0,31788.99,1.0,4.0,none
37135,8995925,7.0,91.0,61,U,3.0,126548.99,6.0,9.0,61
37136,3278440,13.0,157.0,55,M,2.0,45970.2,1.0,4.0,55
37137,4085199,10.0,121.0,33,F,2.0,51171.17999999999,3.0,6.0,33
37138,6254134,11.0,139.0,32,M,3.0,113196.27,6.0,9.0,32
37139,1253084,12.0,154.0,75,U,2.0,213786.59000000003,5.0,8.0,none
37140,599602,9.0,108.0,67,F,2.0,108981.46,2.0,5.0,none
37141,9387746,21.0,257.0,42,F,2.0,24348.269999999997,1.0,4.0,none
37142,7079712,4.0,59.0,34,U,2.0,31346.449999999997,4.0,7.0,34
37143,2190311,7.0,84.0,31,U,2.0,52936.009999999995,3.0,6.0,31
37144,7476602,17.0,204.0,58,F,4.0,64023.21,4.0,7.0,58
37145,5806786,6.0,76.0,38,U,2.0,37389.66,0.0,3.0,none
37146,9783064,5.0,60.0,33,U,2.0,44529.16,2.0,5.0,33
37147,4357728,7.0,90.0,23,U,3.0,60587.85,6.0,9.0,none
37148,477588,4.0,56.0,65,U,2.0,365815.66,6.0,9.0,none
37149,7261624,5.0,64.0,26,U,2.0,38022.95,6.0,9.0,26
37150,2073265,8.0,98.0,61,U,2.0,171315.59999999998,5.0,8.0,61
37151,2267895,28.0,337.0,27,F,3.0,72245.5,6.0,9.0,27
37152,9663593,12.0,151.0,26,M,2.0,44811.08,6.0,9.0,26
37153,5477656,10.0,122.0,54,M,2.0,24706.769999999997,1.0,4.0,54
37154,1814147,13.0,159.0,41,M,2.0,133062.37,2.0,5.0,none
37155,2624205,6.0,83.0,67,U,2.0,30066.15,5.0,8.0,none
37156,9415388,16.0,199.0,61,M,2.0,76858.92,6.0,9.0,61
37157,3584557,25.0,306.0,21,M,3.0,43582.45,5.0,8.0,none
37158,6598688,22.0,265.0,56,F,3.0,25997.839999999997,2.0,5.0,56
37159,8831077,21.0,262.0,45,F,3.0,54096.0,3.0,6.0,45
37160,3280959,20.0,249.0,50,F,4.0,90876.26,6.0,9.0,50
37161,5844233,19.0,234.0,61,F,2.0,57930.189999999995,0.0,3.0,61
37162,4301480,18.0,226.0,59,M,3.0,282004.49,6.0,9.0,59
37163,5062783,17.0,213.0,43,U,2.0,70118.38,2.0,5.0,none
37164,3766674,10.0,123.0,33,F,4.0,37851.13,6.0,9.0,33
37165,5640288,13.0,161.0,32,F,2.0,145173.31,2.0,5.0,32
37166,442320,6.0,73.0,55,U,3.0,113874.87,1.0,4.0,55
37167,2852913,5.0,61.0,50,U,2.0,205651.21999999997,2.0,5.0,50
37168,196103,6.0,78.0,30,U,2.0,42507.649999999994,3.0,6.0,30
37169,562427,5.0,60.0,74,U,2.0,124510.69,4.0,7.0,none
37170,9843769,13.0,160.0,42,F,3.0,132293.19,6.0,9.0,none
37171,3773614,12.0,148.0,46,M,3.0,132872.87,6.0,9.0,46
37172,4034134,7.0,91.0,55,U,2.0,140606.69,0.0,3.0,55
37173,6516677,8.0,96.0,29,U,3.0,36339.96,6.0,9.0,29
37174,200352,34.0,418.0,71,U,2.0,198643.7,6.0,9.0,none
37175,6637243,8.0,101.0,49,U,3.0,358471.88,6.0,9.0,49
37176,8005464,4.0,58.0,61,U,2.0,32284.0,1.0,4.0,61
37177,3853105,16.0,202.0,55,M,3.0,729512.8400000001,6.0,9.0,55
37178,8932996,14.0,178.0,64,F,2.0,34540.27,4.0,7.0,none
37179,1513728,5.0,68.0,56,F,2.0,95023.73,6.0,9.0,56
37180,9567943,6.0,74.0,37,U,2.0,28530.64,0.0,4.0,none
37181,1282734,14.0,178.0,33,F,2.0,127654.95,1.0,4.0,33
37182,9142027,5.0,67.0,53,F,2.0,133083.53,3.0,6.0,53
37183,4732760,33.0,407.0,79,F,2.0,51828.119999999995,5.0,8.0,none
37184,8321201,3.0,46.0,24,U,2.0,37916.25,0.0,3.0,24
37185,3392630,7.0,90.0,24,U,3.0,77230.44,3.0,6.0,24
37186,9924657,11.0,138.0,40,F,2.0,178568.15999999997,1.0,4.0,none
37187,6595516,14.0,173.0,61,F,2.0,47514.67,6.0,9.0,61
37188,3034075,14.0,177.0,41,F,2.0,31077.07,0.0,3.0,none
37189,3337439,4.0,59.0,55,U,2.0,31629.33,0.0,3.0,55
37190,6277863,8.0,96.0,65,U,3.0,105435.27,3.0,6.0,none
37191,4989258,7.0,93.0,59,U,2.0,48022.16,6.0,9.0,59
37192,2985225,11.0,135.0,22,M,2.0,132659.14,6.0,9.0,none
37193,6196705,6.0,72.0,44,U,2.0,66119.5,1.0,4.0,44
37194,8279508,7.0,88.0,46,U,4.0,45679.13,6.0,9.0,46
37195,5794796,15.0,189.0,38,M,2.0,55331.28,6.0,9.0,none
37196,4176118,17.0,207.0,50,F,2.0,35339.979999999996,4.0,7.0,50
37197,1081417,9.0,109.0,32,F,3.0,32304.11,6.0,9.0,32
37198,7841705,16.0,194.0,53,M,2.0,124372.01,3.0,6.0,53
37199,6118019,6.0,74.0,62,U,2.0,173567.02000000002,3.0,6.0,62
37200,4566888,14.0,169.0,62,M,2.0,201804.62,6.0,9.0,62
37201,6902355,7.0,89.0,33,U,2.0,62383.68,6.0,9.0,33
37202,9426272,3.0,40.0,55,U,2.0,51627.78999999999,2.0,5.0,55
37203,2536817,10.0,120.0,48,M,2.0,37308.93,6.0,9.0,none
37204,4738551,7.0,90.0,72,U,2.0,36655.11,6.0,9.0,none
37205,8072671,8.0,106.0,67,F,2.0,90858.31,5.0,8.0,none
37206,3197585,5.0,69.0,41,U,3.0,152896.75,6.0,9.0,none
37207,3364339,12.0,152.0,57,M,2.0,30900.859999999997,3.0,6.0,57
37208,486527,19.0,236.0,46,U,3.0,64162.23,1.0,4.0,46
37209,3754736,23.0,276.0,75,U,3.0,1289920.84,2.0,6.0,none
37210,3399635,22.0,274.0,53,M,3.0,547172.8200000001,6.0,9.0,53
37211,6513675,22.0,268.0,54,M,2.0,118544.22,6.0,9.0,54
37212,8639638,21.0,256.0,63,F,3.0,521593.47,5.0,8.0,63
